weight_dvdl,dvdl,Run,Lambda
30.770129376,384.4344,2,3
32.058157068,400.5267,2,3
34.262858868,428.0717,2,3
31.335187764,391.4941,2,3
31.100966711999998,388.5678,2,3
30.76233348,384.337,2,3
31.731329736,396.4434,2,3
31.259830104,390.5526,2,3
32.614523112,407.4778,2,3
29.409945624000002,367.4406,2,3
32.465648712,405.6178,2,3
34.674976824,433.2206,2,3
31.385821068000002,392.1267,2,3
31.299906131999997,391.0533,2,3
30.833144868,385.2217,2,3
30.069115044,375.6761,2,3
29.871064068000003,373.2017,2,3
31.228934664,390.1666,2,3
32.73551958,408.9895,2,3
29.770565844,371.9461,2,3
29.662936056,370.6014,2,3
30.826829712000002,385.1428,2,3
32.260818348,403.0587,2,3
30.4258053,380.1325,2,3
32.189734824,402.1706,2,3
29.416412856,367.5214,2,3
31.090393428,388.4357,2,3
30.026189591999998,375.1398,2,3
28.999308408,362.3102,2,3
30.076846908,375.7727,2,3
30.001937471999998,374.8368,2,3
29.602185696,369.8424,2,3
29.799980544,372.3136,2,3
30.822979787999998,385.0947,2,3
30.740826732000002,384.0683,2,3
31.360040184,391.8046,2,3
30.256240560000002,378.014,2,3
28.859014295999998,360.5574,2,3
32.499145452,406.0363,2,3
29.992932972000002,374.7243,2,3
31.846827456,397.8864,2,3
31.141450944,389.0736,2,3
29.382900108,367.1027,2,3
27.845211648000003,347.8912,2,3
31.334219280000003,391.482,2,3
28.834474032000003,360.2508,2,3
28.769169396000002,359.4349,2,3
30.720064355999998,383.8089,2,3
30.102427692000003,376.0923,2,3
32.10816606,401.1515,2,3
31.694431295999998,395.9824,2,3
31.077787128,388.2782,2,3
29.13127836,363.959,2,3
31.35843138,391.7845,2,3
29.023608552000002,362.6138,2,3
33.590738976,419.6744,2,3
33.50658492,418.623,2,3
33.415363332,417.4833,2,3
32.551915824,406.6956,2,3
33.982446732,424.5683,2,3
33.655723452000004,420.4863,2,3
33.459457368,418.0342,2,3
32.516241996000005,406.2499,2,3
29.804270688000003,372.3672,2,3
29.884782924000003,373.3731,2,3
30.235013952000003,377.7488,2,3
30.713509079999998,383.727,2,3
32.704976316,408.6079,2,3
34.773345983999995,434.4496,2,3
32.456131956,405.4989,2,3
32.466841308,405.6327,2,3
30.5256552,381.38,2,3
32.770124478,322.6041,2,4
31.666549200000002,311.74,2,4
31.573786344000002,310.8268,2,4
33.850945836,333.2442,2,4
30.105102072,296.3684,2,4
33.917704212000004,333.9014,2,4
32.623473432,321.1604,2,4
32.775843432,322.6604,2,4
35.079098826,345.3347,2,4
34.188750126,336.5697,2,4
31.982066837999998,314.8461,2,4
31.488388038000004,309.9861,2,4
32.061685242,315.6299,2,4
31.858911245999998,313.6337,2,4
29.7817323,293.185,2,4
31.918142544,314.2168,2,4
35.61410037,350.6015,2,4
29.481380556,290.2282,2,4
31.417901676,309.2922,2,4
33.215573094,326.9893,2,4
34.462416804,339.2638,2,4
31.561962432,310.7104,2,4
34.414928154,338.7963,2,4
34.404749838,338.6961,2,4
33.797047488,332.7136,2,4
30.596434374000005,301.2053,2,4
37.001845698000004,364.2631,2,4
30.897974604000005,304.1738,2,4
32.563358388000005,320.5686,2,4
34.78312518,342.421,2,4
32.148830724,316.4878,2,4
30.297057798,298.2581,2,4
34.686776550000005,341.4725,2,4
32.055448229999996,315.5685,2,4
34.750934478000005,342.1041,2,4
32.46969147,319.6465,2,4
33.775512528,332.5016,2,4
33.265966932000005,327.4854,2,4
30.349605132,298.7754,2,4
30.062286102000005,295.9469,2,4
32.173636560000006,316.732,2,4
30.213528563999997,297.4358,2,4
31.618410438,311.2661,2,4
30.917610018,304.3671,2,4
32.339638596,318.3662,2,4
34.822954698000004,342.8131,2,4
32.361427506,318.5807,2,4
31.993250796000005,314.9562,2,4
31.166460702,306.8169,2,4
32.054188638,315.5561,2,4
31.864183248000003,313.6856,2,4
32.029159326000006,315.3097,2,4
31.717217304000005,312.2388,2,4
30.907502808000004,304.2676,2,4
33.658055574,331.3453,2,4
34.474108662,339.3789,2,4
34.656627606,341.1757,2,4
34.288186788000004,337.5486,2,4
32.283068694,317.8093,2,4
34.081989546,335.5187,2,4
30.748743426,302.7047,2,4
33.103012295999996,325.8812,2,4
33.559116654,330.3713,2,4
31.26281949,307.7655,2,4
34.19848149,336.6655,2,4
35.701123955999996,351.4582,2,4
33.2628789,327.455,2,4
29.71286106,292.507,2,4
32.584893348,320.7806,2,4
31.445399382,309.5629,2,4
30.141325500000004,296.725,2,4
31.235037360000003,307.492,2,4
32.518724136,320.1292,2,4
34.388639250000004,338.5375,2,4
31.58523441,310.9395,2,4
33.426280488,329.0636,2,4
31.933989024,314.3728,2,4
34.991628288,344.4736,2,4
31.14752619,306.6305,2,4
33.089126310000005,325.7445,2,4
32.49351198,319.881,2,4
31.221974172000003,307.3634,2,4
31.247338698,307.6131,2,4
34.566780096,340.2912,2,4
33.982237986,334.5367,2,4
34.122337122000005,335.9159,2,4
33.608931486,330.8617,2,4
31.28836686,308.017,2,4
32.503751244,319.9818,2,4
33.475577262,329.5489,2,4
32.31955623,318.1685,2,4
32.744028576,322.3472,2,4
28.889189471999998,284.3984,2,4
28.001563116,275.6602,2,4
33.007933416,324.9452,2,4
29.875429692,294.1074,2,4
32.937508002,324.2519,2,4
28.800002232,283.5204,2,4
28.412027580000004,279.701,2,4
28.859172582,284.1029,2,4
31.687291836000004,311.9442,2,4
30.95675895,304.7525,2,4
31.951389678,314.5441,2,4
34.401682122000004,338.6659,2,4
29.528970786000002,290.6967,2,4
32.41961253,319.1535,2,4
31.973381748,314.7606,2,4
31.995861402,314.9819,2,4
33.015145596,325.0162,2,4
31.999294805999998,315.0157,2,4
33.720060006,331.9557,2,4
30.409730334000002,299.3673,2,4
31.087360356,306.0382,2,4
30.036210516,295.6902,2,4
33.200447832,326.8404,2,4
29.921943174,294.5653,2,4
31.65730542,311.649,2,4
32.768143668,322.5846,2,4
31.432651092000004,309.4374,2,4
28.715507988000002,282.6886,2,4
31.224848886000004,307.3917,2,4
29.18058186,287.267,2,4
30.850719588,303.7086,2,4
32.133807042,316.3399,2,4
33.031601556,325.1782,2,4
31.497692766,310.0777,2,4
36.75616431,361.8445,2,4
31.342580106000003,308.5507,2,4
31.755695808,312.6176,2,4
31.568087706,310.7707,2,4
27.478558170000003,270.5115,2,4
32.725642596,322.1662,2,4
32.95529466,324.427,2,4
29.887040286,294.2217,2,4
34.066153224,335.3628,2,4
32.499616938,319.9411,2,4
33.363412626000006,328.4447,2,4
32.118651306000004,316.1907,2,4
34.047604716,335.1802,2,4
30.124087374,296.5553,2,4
30.275949474,298.0503,2,4
33.993879054,334.6513,2,4
32.511318954000004,320.0563,2,4
33.94204278,334.141,2,4
34.570447134,340.3273,2,4
29.559698735999998,290.9992,2,4
34.190690304,336.5888,2,4
31.706510772,312.1334,2,4
32.6447646,321.37,2,4
35.400081468,348.4946,2,4
32.784934842000006,322.7499,2,4
33.62816058,331.051,2,4
32.151888282,316.5179,2,4
29.751380196,292.8862,2,4
34.546880574,340.0953,2,4
34.56975639,340.3205,2,4
34.70983521,341.6995,2,4
32.929330812,324.1714,2,4
34.582189782,340.4429,2,4
31.998583745999998,315.0087,2,4
29.288652822,288.3309,2,4
33.819445878,332.9341,2,4
30.956413578,304.7491,2,4
31.434631902000003,309.4569,2,4
33.606777990000005,330.8405,2,4
35.169616764,346.2258,2,4
36.808102164,362.3558,2,4
33.255951144,327.3868,2,4
33.741950496,332.1712,2,4
33.699865902,331.7569,2,4
32.361468138,318.5811,2,4
33.243243486000004,327.2617,2,4
33.176221002,326.6019,2,4
34.902867684,343.5998,2,4
30.898746612,304.1814,2,4
32.686859352,321.7844,2,4
30.452830728000002,299.7916,2,4
32.53373766,320.277,2,4
33.294785178,327.7691,2,4
34.242140574000004,337.0953,2,4
35.625050694,350.7093,2,4
29.829810114,293.6583,2,4
31.941404364000004,314.4458,2,4
31.673781696,311.8112,2,4
31.448731206000005,309.5957,2,4
32.482348338,319.7711,2,4
31.644191442,311.5199,2,4
33.602196731999996,330.7954,2,4
32.087679564000005,315.8858,2,4
33.420429479999996,329.006,2,4
35.423729292,348.7274,2,4
31.837681026,313.4247,2,4
33.54567762,330.239,2,4
31.705779396,312.1262,2,4
34.55050698,340.131,2,4
32.70119229,321.9255,2,4
33.119021304,326.0388,2,4
33.131728962000004,326.1639,2,4
30.07651746,296.087,2,4
34.407604236,338.7242,2,4
25.370919150000002,217.3098,2,5
21.885476325000003,187.4559,2,5
20.372746575,174.4989,2,5
20.789415650000002,178.0678,2,5
23.480561525000002,201.1183,2,5
20.361258375000002,174.4005,2,5
23.0305253,197.2636,2,5
18.242619475,156.2537,2,5
22.658326300000002,194.0756,2,5
22.557851250000002,193.215,2,5
24.15345015,206.8818,2,5
18.988325075,162.6409,2,5
21.274546925,182.2231,2,5
20.53009055,175.8466,2,5
23.627666525000002,202.3783,2,5
21.376749875,183.0985,2,5
22.748772525000003,194.8503,2,5
23.6387928,202.4736,2,5
25.4822753,218.2636,2,5
22.58871995,193.4794,2,5
22.839557325,195.6279,2,5
24.151839000000002,206.868,2,5
22.890822250000003,196.067,2,5
18.975144,162.528,2,5
20.62764685,176.6822,2,5
19.654033575,168.3429,2,5
22.28783185,190.9022,2,5
23.011716875,197.1025,2,5
18.328220575,156.9869,2,5
23.317088175000002,199.7181,2,5
20.622171275000003,176.6353,2,5
22.22324575,190.349,2,5
21.139969200000003,181.0704,2,5
23.528592475,201.5297,2,5
21.914547075,187.7049,2,5
19.618191325,168.0359,2,5
20.531152975,175.8557,2,5
19.771227225,169.3467,2,5
22.1272072,189.5264,2,5
21.671170025,185.6203,2,5
21.42462905,183.5086,2,5
18.276080025000002,156.5403,2,5
21.545371900000003,184.5428,2,5
19.871900750000002,170.209,2,5
21.210708025000002,181.6763,2,5
23.7442881,203.3772,2,5
22.386252100000004,191.7452,2,5
22.7615333,194.9596,2,5
21.288113275,182.3393,2,5
21.316016525000002,182.5783,2,5
21.675886725,185.6607,2,5
18.25972335,156.4002,2,5
23.170870475,198.4657,2,5
23.0330471,197.2852,2,5
22.992745,196.94,2,5
23.2247506,198.9272,2,5
20.416060825000002,174.8699,2,5
18.59652375,159.285,2,5
23.745443925,203.3871,2,5
23.361383125,200.0975,2,5
18.034080625,154.4675,2,5
23.766995975,203.5717,2,5
21.503353575,184.1829,2,5
24.747976175,211.9741,2,5
21.773197850000003,186.4942,2,5
20.258833600000003,173.5232,2,5
20.258354925000003,173.5191,2,5
20.261845750000003,173.549,2,5
21.652630125,185.4615,2,5
21.270916000000003,182.192,2,5
19.95736175,170.941,2,5
22.232504025,190.4283,2,5
21.529995925,184.4111,2,5
23.747475375000004,203.4045,2,5
22.334683625000004,191.3035,2,5
22.101463825000003,189.3059,2,5
23.051948925,197.4471,2,5
20.671836725000002,177.0607,2,5
24.005597950000002,205.6154,2,5
20.438348400000002,175.0608,2,5
19.127491075000002,163.8329,2,5
22.365925925000003,191.5711,2,5
22.24598865,190.5438,2,5
21.844368650000003,187.1038,2,5
20.0273417,171.5404,2,5
23.347279725,199.9767,2,5
18.427808325,157.8399,2,5
19.268653500000003,165.042,2,5
22.298794675000003,190.9961,2,5
22.0096633,188.5196,2,5
20.9335552,179.3024,2,5
22.101860775000002,189.3093,2,5
20.998339775,179.8573,2,5
23.545801425,201.6771,2,5
16.167201425000002,138.4771,2,5
23.769821325000002,203.5959,2,5
22.881587325,195.9879,2,5
19.40919715,166.2458,2,5
19.98435435,171.1722,2,5
22.9028475,196.17,2,5
21.075161275,180.5153,2,5
20.382717025,174.5843,2,5
18.908830000000002,161.96,2,5
22.7504187,194.8644,2,5
22.232854275,190.4313,2,5
21.628684700000004,185.2564,2,5
21.007913275,179.9393,2,5
18.867267000000002,161.604,2,5
21.628369475000003,185.2537,2,5
21.6293852,185.2624,2,5
23.053816925,197.4631,2,5
22.293564275,190.9513,2,5
23.250820875000002,199.1505,2,5
21.003920425,179.9051,2,5
21.992466025000002,188.3723,2,5
22.9889623,196.9076,2,5
20.512554700000003,175.6964,2,5
22.214723000000003,190.276,2,5
23.779943550000002,203.6826,2,5
18.8447109,161.4108,2,5
20.248524575,173.4349,2,5
21.6867795,185.754,2,5
24.381147675,208.8321,2,5
24.048200025,205.9803,2,5
20.024656450000002,171.5174,2,5
23.658698675000004,202.6441,2,5
21.567087400000002,184.7288,2,5
23.033502425000002,197.2891,2,5
19.559676225,167.5347,2,5
19.83323315,169.8778,2,5
23.572221950000003,201.9034,2,5
23.52229965,201.4758,2,5
21.947026925000003,187.9831,2,5
24.29495115,208.0938,2,5
19.9333346,170.7352,2,5
19.231865575,164.7269,2,5
21.183832175000003,181.4461,2,5
19.67323895,168.5074,2,5
19.097229475000002,163.5737,2,5
21.69086575,185.789,2,5
20.18273595,172.8714,2,5
23.32629975,199.797,2,5
20.508923775000003,175.6653,2,5
18.771987325,160.7879,2,5
22.406893500000002,191.922,2,5
21.979156525,188.2583,2,5
17.077804725,146.2767,2,5
22.967293500000004,196.722,2,5
22.661840475,194.1057,2,5
24.859659225,212.9307,2,5
23.45626585,200.9102,2,5
20.8453856,178.5472,2,5
19.91234295,170.5554,2,5
24.12374895,206.6274,2,5
25.539447775,218.7533,2,5
20.94478655,179.3986,2,5
18.280633275,156.5793,2,5
18.460941975000004,158.1237,2,5
21.851338625,187.1635,2,5
22.228721325000002,190.3959,2,5
24.313292575000002,208.2509,2,5
22.4564889,192.3468,2,5
21.651065675,185.4481,2,5
20.090771975,172.0837,2,5
20.742435450000002,177.6654,2,5
20.848888100000003,178.5772,2,5
21.154481225,181.1947,2,5
17.069748975,146.2077,2,5
20.672046875,177.0625,2,5
19.2099049,164.5388,2,5
22.2963546,190.9752,2,5
20.708169325000004,177.3719,2,5
19.4013749,166.1788,2,5
20.521532775,175.7733,2,5
20.763625575000002,177.8469,2,5
18.221032400000002,156.0688,2,5
21.51476005,184.2806,2,5
20.243457625,173.3915,2,5
18.40878975,157.677,2,5
20.880025325000002,178.8439,2,5
23.891311375000004,204.6365,2,5
19.6374434,168.2008,2,5
18.450843100000004,158.0372,2,5
17.309763625,148.2635,2,5
21.530696425000002,184.4171,2,5
21.32487785,182.6542,2,5
24.35043075,208.569,2,5
19.232005675000003,164.7281,2,5
17.890197925,153.2351,2,5
19.6354353,168.1836,2,5
19.8872417,170.3404,2,5
19.241065475000003,164.8057,2,5
23.845895625,204.2475,2,5
21.961153675,188.1041,2,5
17.868225575,153.0469,2,5
21.79650115,186.6938,2,5
20.78091625,177.995,2,5
20.250649425000002,173.4531,2,5
21.26458815,182.1378,2,5
20.879161375000002,178.8365,2,5
0.897041027,7.2011,2,6
6.350055406,50.9758,2,6
5.826487695999999,46.7728,2,6
4.644368224,37.2832,2,6
7.268609672,58.3496,2,6
3.652616626,29.3218,2,6
2.792884314,22.4202,2,6
6.283522569,50.4417,2,6
9.019789818,72.4074,2,6
9.697064451000001,77.8443,2,6
3.967878382,31.8526,2,6
5.25548373,42.189,2,6
2.089948261,16.7773,2,6
4.910474658,39.4194,2,6
6.098249608,48.9544,2,6
4.461200496,35.8128,2,6
6.489698376000001,52.0968,2,6
6.7436716919999995,54.1356,2,6
5.430218069,43.5917,2,6
1.152833065,9.2545,2,6
8.543085342000001,68.5806,2,6
2.264084664,18.1752,2,6
4.940520942,39.6606,2,6
6.285528146,50.4578,2,6
6.418992444000001,51.5292,2,6
4.886843729,39.2297,2,6
6.289452101,50.4893,2,6
6.723354325,53.9725,2,6
2.8894509779999997,23.1954,2,6
9.671452859,77.6387,2,6
6.449923175,51.7775,2,6
8.167182910000001,65.563,2,6
4.542881045,36.4685,2,6
3.264880044,26.2092,2,6
-3.781621318,-30.3574,2,6
0.457881949,3.6757,2,6
4.110648059,32.9987,2,6
3.855516242,30.9506,2,6
3.5353837990000003,28.3807,2,6
5.647904144,45.3392,2,6
2.0287719340000003,16.2862,2,6
6.451704526,51.7918,2,6
5.927526423,47.5839,2,6
2.3589447189999997,18.9367,2,6
7.000422919,56.1967,2,6
6.070333471,48.7303,2,6
7.253511788,58.2284,2,6
3.1754886119999997,25.4916,2,6
3.767308225,30.2425,2,6
6.259804441,50.2513,2,6
6.973441057,55.9801,2,6
9.801703251,78.6843,2,6
3.749295403,30.0979,2,6
4.429771485,35.5605,2,6
10.639972152,85.4136,2,6
7.269581318,58.3574,2,6
6.346816586,50.9498,2,6
5.345485555,42.9115,2,6
3.605765849,28.9457,2,6
5.0014855,40.15,2,6
6.369911864,51.1352,2,6
4.6000586750000005,36.9275,2,6
5.786139473,46.4489,2,6
1.6877615590000001,13.5487,2,6
3.974218995,31.9035,2,6
6.410322372,51.4596,2,6
5.429968929,43.5897,2,6
6.460524082,51.8626,2,6
6.480442825,52.0225,2,6
4.514105375,36.2375,2,6
-0.1295528,-1.04,2,6
7.356718033,59.0569,2,6
10.807556173,86.7589,2,6
7.733878622000001,62.0846,2,6
5.389471222,43.2646,2,6
1.4242088099999999,11.433,2,6
5.029526207000001,40.3751,2,6
10.119668176000001,81.2368,2,6
6.962429069,55.8917,2,6
8.808494184,70.7112,2,6
4.016111886,32.2398,2,6
8.748077734,70.2262,2,6
9.184147476,73.7268,2,6
10.491098545000002,84.2185,2,6
6.319598041,50.7313,2,6
7.136378617,57.2881,2,6
6.024030802,48.3586,2,6
10.575993,84.9,2,6
7.759739354000001,62.2922,2,6
4.172173182000001,33.4926,2,6
11.309398875,90.7875,2,6
6.120784321,49.1353,2,6
3.8733048379999997,31.0934,2,6
4.380728276,35.1668,2,6
6.826672683000001,54.8019,2,6
7.291443353,58.5329,2,6
4.640693409,37.2537,2,6
8.845229877000001,71.0061,2,6
8.034329005,64.4965,2,6
7.704168677,61.8461,2,6
6.504459921,52.2153,2,6
7.686056198999999,61.7007,2,6
7.410233305,59.4865,2,6
7.000933656,56.2008,2,6
9.967418722,80.0146,2,6
2.0349630629999997,16.3359,2,6
8.898109842,71.4306,2,6
10.526052887,84.4991,2,6
6.158254977,49.4361,2,6
10.828782901,86.9293,2,6
10.705770026,85.9418,2,6
11.712856191,94.0263,2,6
7.446470718,59.7774,2,6
6.121481913,49.1409,2,6
9.188046517,73.7581,2,6
8.98984319,72.167,2,6
2.947625168,23.6624,2,6
4.4550342810000005,35.7633,2,6
5.4056279510000005,43.3943,2,6
7.26841036,58.348,2,6
9.525593846,76.4678,2,6
5.30443974,42.582,2,6
4.297939054,34.5022,2,6
4.776586822,38.3446,2,6
7.3492812039999995,58.9972,2,6
7.933252907,63.6851,2,6
9.236192822,74.1446,2,6
5.2711297219999995,42.3146,2,6
8.234774591999999,66.1056,2,6
8.622623287,69.2191,2,6
6.3779840000000005,51.2,2,6
8.120369504000001,65.1872,2,6
10.682911431,85.7583,2,6
9.978630022,80.1046,2,6
6.331407276999999,50.8261,2,6
2.209311235,17.7355,2,6
8.071463322,64.7946,2,6
10.880466994,87.3442,2,6
10.927043717,87.7181,2,6
2.326955143,18.6799,2,6
5.84083816,46.888,2,6
1.7730421809999999,14.2333,2,6
5.973455382,47.9526,2,6
8.185831039,65.7127,2,6
8.651099989,69.4477,2,6
10.901207899,87.5107,2,6
4.724504104999999,37.9265,2,6
4.987957198,40.0414,2,6
11.397283009999999,91.493,2,6
6.168943083,49.5219,2,6
3.6532643900000004,29.327,2,6
5.277432964,42.3652,2,6
3.273026922,26.2746,2,6
2.419622766,19.4238,2,6
6.322101898,50.7514,2,6
2.0545330099999997,16.493,2,6
9.618186727,77.2111,2,6
7.009279846,56.2678,2,6
7.9485750170000005,63.8081,2,6
8.439704699,67.7507,2,6
0.519693583,4.1719,2,6
5.431887307,43.6051,2,6
8.831091182,70.8926,2,6
6.869574590999999,55.1463,2,6
11.078919461,88.9373,2,6
5.618293855,45.1015,2,6
8.127432622999999,65.2439,2,6
5.111219213,41.0309,2,6
5.510690288999999,44.2377,2,6
7.042701977,56.5361,2,6
7.544021485,60.5605,2,6
10.357061224999999,83.1425,2,6
6.461869438,51.8734,2,6
8.895581071,71.4103,2,6
3.111335062,24.9766,2,6
6.7295828250000005,54.0225,2,6
6.448403421,51.7653,2,6
9.91427716,79.588,2,6
10.148643157999999,81.4694,2,6
5.009906431999999,40.2176,2,6
9.123693655,73.2415,2,6
4.713043665,37.8345,2,6
4.03644171,32.403,2,6
8.813526812,70.7516,2,6
3.7847978529999997,30.3829,2,6
6.2856527159999995,50.4588,2,6
9.584079461,76.9373,2,6
2.839909489,22.7977,2,6
8.341630738,66.9634,2,6
10.268703724,82.4332,2,6
9.104422676,73.0868,2,6
0.361115973,2.8989,2,6
3.992107247,32.0471,2,6
4.235865823,34.0039,2,6
8.179129173,65.6589,2,6
10.923518386000001,87.6898,2,6
6.173776398999999,49.5607,2,6
7.971682752,63.9936,2,6
7.253324933,58.2269,2,6
7.431410205000001,59.6565,2,6
-6.581606122,-52.8346,2,7
-3.554019471,-28.5303,2,7
-2.908485274,-23.3482,2,7
-5.398664488,-43.3384,2,7
-6.866248572,-55.1196,2,7
-1.902981148,-15.2764,2,7
-3.9863894839999996,-32.0012,2,7
-2.946379468,-23.6524,2,7
-1.66961171,-13.403,2,7
-4.489540171000001,-36.0403,2,7
-1.644747538,-13.2034,2,7
-6.283360628,-50.4404,2,7
-5.16081053,-41.429,2,7
-5.125768989,-41.1477,2,7
-9.741212059,-78.1987,2,7
-1.679353084,-13.4812,2,7
-1.364390296,-10.9528,2,7
-5.473331746,-43.9378,2,7
-2.038127141,-16.3613,2,7
-2.390348816,-19.1888,2,7
-7.258419846,-58.2678,2,7
-2.464542708,-19.7844,2,7
0.595282659,4.7787,2,7
-3.664612717,-29.4181,2,7
-4.705357695999999,-37.7728,2,7
-3.1250253050000003,-25.0865,2,7
-5.371059776,-43.1168,2,7
-5.464063738,-43.8634,2,7
-6.236310539,-50.0627,2,7
-8.296287258,-66.5994,2,7
-0.47204555800000003,-3.7894,2,7
-2.202385143,-17.6799,2,7
-8.311596911,-66.7223,2,7
-7.44828944,-59.792,2,7
-6.202377671,-49.7903,2,7
-6.743248154,-54.1322,2,7
-0.521275622,-4.1846,2,7
-1.011084862,-8.1166,2,7
0.295218443,2.3699,2,7
-2.913530359,-23.3887,2,7
-6.439733349,-51.6957,2,7
-6.0849330749999995,-48.8475,2,7
0.8077367940000001,6.4842,2,7
-3.8425858760000002,-30.8468,2,7
-2.8978345389999998,-23.2627,2,7
-3.006895574,-24.1382,2,7
-4.4269312890000005,-35.5377,2,7
-3.2102810130000003,-25.7709,2,7
-2.32347964,-18.652,2,7
-6.299181018,-50.5674,2,7
-2.8503733689999997,-22.8817,2,7
-3.834688138,-30.7834,2,7
-0.176241636,-1.4148,2,7
-1.597460766,-12.8238,2,7
-2.6378320349999997,-21.1755,2,7
-2.4981392369999997,-20.0541,2,7
-3.040791071,-24.4103,2,7
-1.474821601,-11.8393,2,7
-2.935255367,-23.5631,2,7
-4.328994355,-34.7515,2,7
-8.929962391,-71.6863,2,7
-4.119268303,-33.0679,2,7
-1.746384201,-14.0193,2,7
-5.623289111999999,-45.1416,2,7
-2.969586859,-23.8387,2,7
-3.972238332,-31.8876,2,7
-3.199256568,-25.6824,2,7
-4.360348624,-35.0032,2,7
-3.4954964850000003,-28.0605,2,7
-2.7912399900000002,-22.407,2,7
-4.784571759,-38.4087,2,7
-8.486256507999999,-68.1244,2,7
-6.016706086,-48.2998,2,7
-6.345346660000001,-50.938,2,7
-2.4185140929999998,-19.4149,2,7
-5.939634627,-47.6811,2,7
-7.837907029,-62.9197,2,7
-4.933806618999999,-39.6067,2,7
-2.004742381,-16.0933,2,7
-3.363489656,-27.0008,2,7
-2.080580597,-16.7021,2,7
-4.826165682,-38.7426,2,7
-1.0061892609999998,-8.0773,2,7
-3.6133895330000003,-29.0069,2,7
-6.0496797650000005,-48.5645,2,7
-0.10650735,-0.855,2,7
-1.037406503,-8.3279,2,7
-5.414235738,-43.4634,2,7
-5.540412691,-44.4763,2,7
-3.640869675,-29.2275,2,7
-1.90455073,-15.289,2,7
-4.346645924,-34.8932,2,7
-3.425388489,-27.4977,2,7
-5.715994106,-45.8858,2,7
-4.388464073000001,-35.2289,2,7
-2.111361844,-16.9492,2,7
-5.1008923600000005,-40.948,2,7
-4.014554761,-32.2273,2,7
-5.004562379,-40.1747,2,7
-2.901970263,-23.2959,2,7
-4.470642902,-35.8886,2,7
-4.0376126679999995,-32.4124,2,7
-6.689309344,-53.6992,2,7
-2.7362921630000003,-21.9659,2,7
-6.442274577,-51.7161,2,7
-0.517227097,-4.1521,2,7
-6.659798711,-53.4623,2,7
-5.069052268,-40.6924,2,7
-6.250760659,-50.1787,2,7
-3.508775647,-28.1671,2,7
-1.9004897479999998,-15.2564,2,7
-2.121763439,-17.0327,2,7
-0.336862194,-2.7042,2,7
-7.101087936000001,-57.0048,2,7
-4.38299545,-35.185,2,7
-8.378142205,-67.2565,2,7
-5.552334040000001,-44.572,2,7
-5.246066238,-42.1134,2,7
-0.552156525,-4.4325,2,7
-6.631072869,-53.2317,2,7
-3.854681623,-30.9439,2,7
-6.956337596,-55.8428,2,7
-6.464634892,-51.8956,2,7
-3.885786752,-31.1936,2,7
-2.063925588,-16.5684,2,7
-4.3216447250000005,-34.6925,2,7
0.279684564,2.2452,2,7
-5.808350304,-46.6272,2,7
-4.982015209,-39.9937,2,7
-8.938894059999999,-71.758,2,7
-4.173381511,-33.5023,2,7
-1.945671287,-15.6191,2,7
-5.538120603,-44.4579,2,7
-3.354234105,-26.9265,2,7
-1.34896853,-10.829,2,7
-2.019890093,-16.2149,2,7
-5.6858481659999995,-45.6438,2,7
-4.363089164,-35.0252,2,7
-2.9501041110000004,-23.6823,2,7
-7.445399416,-59.7688,2,7
-7.719802212,-61.9716,2,7
-3.881190119,-31.1567,2,7
-3.6166532670000002,-29.0331,2,7
-5.887987905,-47.2665,2,7
-9.694373739,-77.8227,2,7
-2.664278246,-21.3878,2,7
-4.554142173,-36.5589,2,7
-3.0385986390000004,-24.3927,2,7
-2.4674078180000003,-19.8074,2,7
-5.055623622000001,-40.5846,2,7
-5.047476744,-40.5192,2,7
-6.24058329,-50.097,2,7
-4.977867028,-39.9604,2,7
-5.421759766,-43.5238,2,7
-7.106494274,-57.0482,2,7
-6.8911002869999995,-55.3191,2,7
-2.4827797560000002,-19.9308,2,7
1.475195311,11.8423,2,7
-7.513526749,-60.3157,2,7
-3.309737701,-26.5693,2,7
-5.425035957,-43.5501,2,7
-5.329191799,-42.7807,2,7
-4.08527315,-32.795,2,7
-8.985570439,-72.1327,2,7
-1.664853136,-13.3648,2,7
-3.8000825920000003,-30.5056,2,7
-5.501945474999999,-44.1675,2,7
-4.266098962,-34.2466,2,7
-4.762946407,-38.2351,2,7
0.368091893,2.9549,2,7
-5.238903463,-42.0559,2,7
-2.7936317340000003,-22.4262,2,7
-1.828102121,-14.6753,2,7
-4.967340863,-39.8759,2,7
-6.7384646660000005,-54.0938,2,7
-1.048443405,-8.4165,2,7
-3.801440405,-30.5165,2,7
-5.700086517,-45.7581,2,7
-5.7118459249999995,-45.8525,2,7
-3.713481528,-29.8104,2,7
-8.430997256000001,-67.6808,2,7
-5.201233495,-41.7535,2,7
-3.892862328,-31.2504,2,7
-3.796993256,-30.4808,2,7
-2.132551201,-17.1193,2,7
-3.892887242,-31.2506,2,7
-2.572694382,-20.6526,2,7
-4.457214256,-35.7808,2,7
-7.787717776,-62.5168,2,7
-6.9857734869999994,-56.0791,2,7
-10.38502719,-83.367,2,7
-1.496845577,-12.0161,2,7
-8.633161909,-69.3037,2,7
-1.4463947270000002,-11.6111,2,7
-4.0747594419999995,-32.7106,2,7
-4.137505351000001,-33.2143,2,7
-3.2303616969999998,-25.9321,2,7
-3.285147583,-26.3719,2,7
-4.658270236,-37.3948,2,7
